	id	age	gender	engagement	mem.edu	zip	channel	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	main.focal.value	support.of.focal.value
171	659	66	male	Highly Engaged	7	99163.0	Branch	2.75	4.25	3.25	2.5	4.0	2.482	E WA Non Metro	yes	5.33333333333333	3.0	Hunger/Poverty	4.72546496765254
172	662	57	male	Highly Engaged	4		Branch	3.5	4.0	2.5	2.5	2.75	27.773	W WA Metro	yes	3.16666666666667	4.25	Hunger/Poverty	0.0
173	663	50	female	Highly Engaged	4		Branch	3.5	2.5	2.25	1.5	2.5	14.14	Thurston	yes	5.5	4.5	Environment	14.8376205998138
174	664	74	male	Engaged	7	99163.0	Branch	4.75	4.5	4.5	4.25	4.25	25.384	E WA Non Metro	yes	5.16666666666667	5.5	Education	16.6605419642459
175	666	24	female	Highly Engaged	4	99163.0	Branch	2.75	3.75	2.25	2.5	2.75	20.063	E WA Non Metro	no	4.5	4.75	Human/Civil rights	4.72546496765254
176	667	39	female	Not Engaged	4		Branch	1.25	0.5	3.5	3.75	1.5	13.847	Thurston	yes	1.0	2.25	Specify	22.2108652854064
177	669	26	male	Engaged	4	98105.0	Branch	3.5	4.25	3.25	2.75	3.0	4.249	W WA Metro	no	5.0	3.75	Health (i.e. cancer research)	0.0
178	677	59	other	Not Engaged	4		Branch	4.25	5.0	2.5	2.5	3.25	29.427	W WA Metro	no	4.66666666666667	4.0	Domestic abuse	0.0
179	678	76	male	Not Engaged	3		Branch	3.5	3.5	4.0	3.75	3.75	3.912	W WA Non Metro	no	4.66666666666667	4.5	Health (i.e. cancer research)	9.12638644880421
180	679	30	female	Highly Engaged	3		Branch	4.75	5.0	5.0	4.5	3.25	10.567	W WA Non Metro	no	2.5	5.75	Law enforcement	31.2810283885611
181	683	70	female	Highly Engaged	6		Branch	5.0	5.0	2.25	1.25	2.25	31.855	Thurston	yes	5.5	6.0	Human/Civil rights	41.5366676488065
182	688	25	female	Not Engaged	4	98531.0	Loan	3.25	4.25	3.0	4.0	4.0	2.005	W WA Non Metro	no	3.83333333333333	3.5	Health (i.e. cancer research)	4.72546496765254
183	696	64	female	Engaged	4	98498.0	Branch	5.0	5.0	3.75	3.75	4.25	16.945	W WA Metro	yes	4.66666666666667	5.5	Homelessness	4.40092148115167
184	696	64	female	Engaged	4	98498.0	Branch	5.0	5.0	3.75	3.75	4.25	16.945	W WA Metro	yes	4.66666666666667	5.5	Homelessness	4.40092148115167
185	698	24	female	Highly Engaged	4	98092.0	Branch	3.75	4.0	2.0	2.5	3.0	5.929	W WA Metro	no	3.66666666666667	4.0	Animal rights	22.456293728398
186	700	32	male	Not Engaged	6	98026.0	Loan	2.75	3.5	3.0	3.5	2.75	1.104	W WA Metro	yes	5.5	6.0	Homelessness	26.8801069074094
187	701	38	female	Engaged	7	98102.0	Branch	2.75	2.75	1.25	1.0	0.25	4.211	W WA Metro	yes	4.83333333333333	5.0	Human/Civil rights	16.7450595773884
188	702	70	male	Not Engaged	5	98942.0	Loan	2.25	2.0	3.75	3.25	4.5	0.948	E WA Non Metro	yes	2.0	4.75	Specify	33.9900060465884
189	705	52	male	Engaged	6	98502.0	Branch	3.5	4.25	3.75	4.5	4.5	30.293	Thurston	yes	2.5	4.75	Hunger/Poverty	9.12638644880421
190	706	36	female	Highly Engaged	4	98109.0	Branch	5.0	4.75	2.0	1.0	0.0	3.86	W WA Metro	yes	5.0	6.0	Human/Civil rights	9.12638644880421
191	708	59	female	Not Engaged	3	99208.0	Branch	4.75	4.75	4.5	5.0	3.25	7.123	E WA Metro	yes	4.66666666666667	6.0	Law enforcement	28.6801365739818
192	713	61	male	Engaged	4	98506.0	Branch	5.0	5.0	4.25	3.5	5.0	2.534	Thurston	yes	4.5	6.0	Domestic abuse	28.6801365739818
193	714	69	female	Engaged	7	98115.0	Branch	4.0	4.75	2.75	2.5	2.25	13.584	W WA Metro	yes	2.83333333333333	4.5	Arts & culture	44.0400376246628
194	715	23	female	Engaged	4	98953.0	Branch	3.5	3.75	2.5	2.25	2.75	16.082	E WA Non Metro	no	6.0	5.0	Environment	18.0553722472463
195	716	59	female	Highly Engaged	6	98502.0	Branch	3.75	4.75	3.0	2.5	3.25	13.11	Thurston	yes	5.5	6.0	Environment	33.3325325018267
196	718	60	male	Highly Engaged	8	99223.0	Branch	3.0	4.25	1.25	2.0	1.75	6.468	E WA Metro	yes	2.66666666666667	3.75	Hunger/Poverty	4.40092148115167
197	719	57	male	Not Engaged	3	99223.0	Branch	4.0	4.0	3.5	3.75	4.0	3.186	E WA Metro	yes	3.33333333333333	5.0	Human/Civil rights	9.12638644880421
198	722	29	female	Highly Engaged	7	98107.0	Branch	3.25	3.5	2.5	3.0	1.75	3.271	W WA Metro	yes	5.33333333333333	4.5	Health (i.e. cancer research)	35.0512027279797
199	723	25	other	Not Engaged	3	98367.0	Loan	3.25	3.0	3.25	3.25	3.0	1.773	W WA Non Metro	no	4.0	4.0	Education	8.82473466016307
200	725	61	female	Engaged	3	99021.0	Branch	3.5	2.5	3.5	3.75	4.0	22.332	E WA Metro	no	4.66666666666667	4.75	Hunger/Poverty	24.0145207045702
201	726	53	female	Engaged	6	98118.0	Branch	4.5	4.0	2.5	1.75	2.75	16.523	W WA Metro	no	6.0	5.0	Hunger/Poverty	28.6801365739818
202	727	35	female	Engaged	5	98103.0	Branch	3.25	3.25	2.5	1.75	1.25	14.088	W WA Metro	no	6.0	6.0	Environment	18.0553722472463
203	728	44	female	Not Engaged	2	98312.0	Branch	5.0	3.5	4.25	4.0	4.75	6.279	W WA Non Metro	no	2.83333333333333	4.0	Homelessness	9.12638644880421
204	729	59	female	Not Engaged	4	98570.0	Loan	3.75	4.5	3.5	3.5	3.75	2.655	W WA Non Metro	yes	2.0	5.0	Health (i.e. cancer research)	12.0195946097359
205	730	33	male	Engaged	5	98037.0	Branch	4.0	4.25	2.75	2.5	2.5	0.005	W WA Metro	no	4.83333333333333	5.5	Health (i.e. cancer research)	33.1039497529932
206	733	28	male	Not Engaged	3	98011.0	Loan	4.5	3.0	1.5	0.5	0.75	0.701	W WA Metro	no	3.66666666666667	2.25	Human/Civil rights	0.0
207	734	21	male	Engaged	4	98225.0	Branch	3.25	4.25	2.0	2.5	2.75	5.989	W WA Non Metro	no	4.33333333333333	4.0	Education	0.0
208	736	31	female	Not Engaged	1	98424.0	Loan	5.0	3.0	1.25	4.0	1.75	1.003	W WA Metro	no	6.0	4.75	Health (i.e. cancer research)	21.0614634453976
209	737	61	female	Engaged	4	98942.0	Branch	3.5	3.0	2.75	3.0	2.75	19.663	E WA Non Metro	yes	4.0	5.25	Animal rights	4.40092148115167
210	738	42	male	Engaged	6	99111.0	Branch	4.25	3.0	4.75	3.25	3.25	6.811	E WA Non Metro	yes	4.5	4.5	Education	46.3858292399575
211	739	36	female	Highly Engaged	4	98087.0	Branch	4.25	4.0	3.5	1.75	2.75	15.364	W WA Metro	no	3.0	4.25	Specify	10.4366991186621
212	740	58	male	Highly Engaged	4	98503.0	Branch	5.0	4.25	2.75	1.25	3.5	26.956	Thurston	yes	5.16666666666667	5.25	Specify	85.4676569414188
213	741	61	male	Engaged	2	98501.0	Branch	5.0	4.25	3.75	3.75	3.75	14.444	Thurston	no	2.5	4.5	Specify	9.12638644880421
214	743	55	female	Engaged	5	98105.0	Branch	3.75	4.0	2.25	0.75	0.75	5.195	W WA Metro	yes	5.66666666666667	5.75	Hunger/Poverty	16.7450595773884
215	744	30	male	Not Engaged	7	99163.0	Branch	4.0	5.0	4.25	4.75	4.75	2.052	E WA Non Metro	yes	5.33333333333333	5.5	Environment	100.0
216	745	43	male	Not Engaged	6	99205.0	Branch	4.25	4.75	4.25	3.25	4.0	7.375	E WA Metro	yes	4.83333333333333	6.0	Homelessness	9.12638644880421
217	747	60	female	Not Engaged	3	98373.0	Branch	5.0	5.0	5.0	2.5	4.25	13.589	W WA Metro	no	3.66666666666667	4.5	Homelessness	9.12638644880421
218	748	40	male	Highly Engaged	4	98405.0	Branch	3.5	3.0	1.0	0.75	1.5	13.723	W WA Metro	no	5.0	6.0	Animal rights	20.6600987669946
219	750	48	male	Highly Engaged	3	98107.0	Branch	3.25	3.75	2.75	3.5	3.25	7.271	W WA Metro	no	5.66666666666667	5.0	Hunger/Poverty	4.40092148115167
220	751	37	female	Highly Engaged	5	98531.0	Branch	3.75	4.0	3.25	2.25	2.0	14.863	W WA Non Metro	yes	4.33333333333333	5.5	Education	17.7906778589864
221	752	59	male	Not Engaged	7	99163.0	Branch	5.0	5.0	4.0	2.25	4.5	26.11	E WA Non Metro	yes	4.5	6.0	Education	28.7399856722228
222	754	72	female	Highly Engaged	2	98513.0	Branch	4.75	4.5	4.5	4.25	4.5	45.534	Thurston	no	2.5	3.0	Homelessness	12.3441380962368
223	756	66	female	Not Engaged	4	98026.0	Branch	4.5	4.0	3.75	4.25	3.5	0.337	W WA Metro	no	4.66666666666667	4.25	Homelessness	37.5647203323858
224	757	61	female	Engaged	6	98119.0	Branch	4.0	4.0	2.0	1.5	1.75	33.082	W WA Metro	no	5.33333333333333	6.0	Environment	22.456293728398
225	758	46	male	Highly Engaged	6	99163.0	Branch	3.75	4.0	3.25	3.5	3.0	1.079	E WA Non Metro	yes	4.5	4.25	Specify	10.1121556321612
226	759	66	female	Not Engaged	2	98597.0	Loan	4.5	3.75	3.75	3.75	4.0	2.422	Thurston	no	4.5	4.75	Law enforcement	4.40092148115167
227	760	42	female	Highly Engaged	4	98087.0	Branch	4.0	4.0	1.5	4.5	2.5	5.942	W WA Metro	yes	3.66666666666667	3.5	Education	22.516142826639
228	761	51	female	Not Engaged	4	98513.0	Branch	4.75	4.75	4.5	3.25	4.0	1.688	Thurston	yes	3.66666666666667	4.25	Human/Civil rights	38.0892757390989
229	763	68	male	Not Engaged	3	98117.0	Branch	5.0	4.5	3.75	3.75	5.0	35.219	W WA Metro	yes	4.16666666666667	5.0	Hunger/Poverty	21.0614634453976
230	764	37	female	Highly Engaged	4	98512.0	Branch	4.0	3.75	3.25	3.25	2.5	4.258	Thurston	no	3.0	3.0	Law enforcement	16.7450595773884
231	765	42	female	Engaged	3	98837.0	Branch	4.0	5.0	2.5	0.75	1.0	16.751	E WA Non Metro	yes	4.33333333333333	5.25	Education	49.0385835523352
232	766	68	male	Highly Engaged	6	98501.0	Branch	4.25	4.5	3.5	2.0	3.5	40.414	Thurston	yes	4.16666666666667	5.75	Health (i.e. cancer research)	11.9350769965934
233	767	29	female	Highly Engaged	2	98501.0	Branch	4.0	2.5	3.0	2.5	3.5	24.819	Thurston	yes	4.16666666666667	4.0	Human/Civil rights	4.40092148115167
234	768	26	female	Engaged	5	98502.0	Branch	5.0	4.25	0.75	0.0	0.0	8.301	Thurston	no	5.5	5.25	Human/Civil rights	9.12638644880421
235	769	68	female	Engaged	4	98103.0	Branch	4.5	4.25	2.75	2.5	2.75	36.597	W WA Metro	yes	3.83333333333333	5.25	Health (i.e. cancer research)	22.9689024229722
236	769	68	female	Engaged	4	98103.0	Branch	4.5	4.25	2.75	2.5	2.75	36.597	W WA Metro	yes	3.83333333333333	5.25	Health (i.e. cancer research)	22.9689024229722
237	770	63	female	Engaged	3	98409.0	Branch	4.25	3.75	2.5	2.5	3.75	1.729	W WA Metro	yes	5.0	5.0	Animal rights	39.5563753474104
238	771	25	other	Not Engaged	4	98502.0	Branch	1.5	1.75	0.0	1.5	0.25	2.036	Thurston	no	5.66666666666667	5.0	Environment	15.934633799342
239	773	39	male	Engaged	3	98512.0	Branch	3.75	3.75	4.25	3.5	3.75	17.416	Thurston	yes	4.0	4.0	Homelessness	10.9493078132363
240	775	30	male	Engaged	6	98444.0	Branch	3.75	4.0	2.75	0.75	1.5	7.962	W WA Metro	yes	4.83333333333333	4.75	Education	37.0484858852202
241	777	77	female	Highly Engaged	3	99111.0	Branch	5.0	5.0	5.0	4.0	4.5	17.879	E WA Non Metro	no	3.33333333333333	6.0	Health (i.e. cancer research)	14.8376205998138
242	780	48	male	Not Engaged	4	98502.0	Branch	3.5	3.0	3.25	2.5	3.0	18.304	Thurston	yes	3.5	3.5	Health (i.e. cancer research)	6.22384284558378
243	781	49	male	Not Engaged	8	98942.0	Branch	4.25	4.25	3.25	3.25	1.25	0.471	E WA Non Metro	yes	3.33333333333333	5.0	Education	4.40092148115167
244	782	34	female	Engaged	4	99016.0	Branch	3.0	3.75	3.25	3.0	2.75	3.373	E WA Metro	no	4.0	4.0	Hunger/Poverty	11.9350769965934
245	783	36	female	Not Engaged	2	98260.0	Loan	4.25	3.75	2.75	4.25	4.75	0.027	W WA Non Metro	no	5.5	4.0	Homelessness	4.72546496765254
246	784	55	female	Engaged	4	98502.0	Other	4.75	4.75	3.75	3.75	4.5	0.403	Thurston	yes	3.66666666666667	3.5	Domestic abuse	9.12638644880421
247	786	51	male	Not Engaged	5	98270.0	Loan	4.25	4.5	3.0	4.0	3.0	1.485	W WA Metro	no	4.66666666666667	5.0	Homelessness	16.335998477745
248	787	36	male	Highly Engaged	6	98506.0	Branch	3.5	4.75	2.75	1.0	0.5	12.507	Thurston	yes	4.83333333333333	5.0	Education	43.4714145370166
249	788	36	male	Not Engaged	4	98374.0	Loan	4.0	3.5	2.75	3.25	3.25	2.003	W WA Metro	no	4.66666666666667	5.0	Education	12.4039871944777
250	791	29	male	Highly Engaged	4	98506.0	Branch	3.5	4.0	2.25	0.75	0.75	3.397	Thurston	no	4.66666666666667	6.0	Health (i.e. cancer research)	14.8376205998138
251	792	60	male	Engaged	4	98512.0	Branch	2.5	3.25	2.75	3.0	3.0	36.729	Thurston	yes	4.0	4.0	Human/Civil rights	4.40092148115167
252	793	63	other	Not Engaged	6	98857.0	Branch	4.5	4.75	4.25	2.75	3.0	22.578	E WA Non Metro	yes	6.0	5.75	Specify	14.8376205998138
253	796	61	male	Not Engaged	4	98072.0	Branch	3.75	3.75	3.25	1.0	1.5	13.06	W WA Metro	no	4.33333333333333	4.0	Health (i.e. cancer research)	4.40092148115167
254	798	20	female	Engaged	3	99022.0	Branch	4.0	3.0	3.5	3.25	2.0	6.049	E WA Metro	no	2.83333333333333	4.75	Domestic abuse	10.4366991186621
255	799	36	female	Not Engaged	3	98373.0	Loan	4.0	3.75	2.0	2.0	1.5	4.94	W WA Metro	no	2.83333333333333	4.5	Domestic abuse	22.456293728398
256	800	24	male	Not Engaged	3	98146.0	Loan	4.0	3.5	4.25	3.0	3.0	0.805	W WA Metro	no	3.5	4.25	Law enforcement	14.8376205998138
257	803	69	female	Not Engaged	8	98502.0	Branch	3.0	4.0	2.25	1.25	1.0	1.315	Thurston	yes	5.0	5.75	Education	21.0614634453976
258	804	38	male	Engaged	4	98133.0	Branch	3.5	3.75	2.0	2.25	3.5	4.592	W WA Metro	yes	5.5	5.25	Animal rights	32.5951757635879
259	805	20	female	Not Engaged	7	98498.0	Branch	4.5	3.5	3.25	2.25	1.25	6.118	W WA Metro	yes	3.66666666666667	4.0	Human/Civil rights	16.7450595773884
260	806	44	female	Highly Engaged	4	98108.0	Branch	3.5	2.75	2.25	1.75	1.25	15.447	W WA Metro	no	4.5	5.0	Animal rights	9.12638644880421
261	807	35	female	Engaged	4	98498.0	Branch	4.0	4.0	1.5	1.25	1.25	16.14	W WA Metro	no	5.83333333333333	5.0	Human/Civil rights	51.0900876656008
262	808	40	male	Highly Engaged	3	98058.0	Branch	3.75	4.0	3.0	2.0	1.75	17.726	W WA Metro	yes	5.16666666666667	4.5	Human/Civil rights	10.6247643267355
263	810	25	female	Not Engaged	6	98103.0	Branch	4.0	5.0	1.5	1.5	1.75	1.389	W WA Metro	yes	5.5	5.5	Environment	22.456293728398
264	811	65	female	Engaged	6	98340.0	Branch	3.25	3.75	3.25	1.75	2.25	14.326	W WA Non Metro	yes	5.0	5.0	Environment	14.8376205998138
265	812	68	female	Highly Engaged	3	98250.0	Branch	4.75	4.25	2.75	0.75	1.25	19.4	W WA Non Metro	yes	4.0	4.75	Environment	23.0287515212132
266	813	34	female	Highly Engaged	3	98087.0	Branch	4.25	4.5	3.0	2.25	4.0	2.203	W WA Metro	no	4.33333333333333	6.0	Animal rights	45.1833934609701
267	814	50	female	Highly Engaged	4	99022.0	Branch	4.0	3.25	3.25	3.25	1.75	18.584	E WA Metro	yes	1.83333333333333	4.25	Human/Civil rights	29.8861981055606
268	816	58	female	Highly Engaged	4	98052.0	Branch	3.5	3.5	2.0	3.0	2.0	10.57	W WA Metro	no	4.5	5.0	Hunger/Poverty	16.6605419642459
269	817	54	male	Not Engaged	4	98662.0	Branch	4.25	5.0	3.75	3.25	4.0	3.345	W WA Metro	yes	3.5	4.25	Health (i.e. cancer research)	22.9689024229722
270	818	41	female	Highly Engaged	6	98501.0	Branch	3.75	4.75	4.0	3.5	4.0	1.616	Thurston	yes	3.33333333333333	4.5	Homelessness	0.0
271	819	42	male	Highly Engaged	4	98503.0	Branch	4.75	5.0	4.0	4.25	4.25	16.882	Thurston	yes	5.5	3.5	Animal rights	9.12638644880421
272	820	63	female	Highly Engaged	4	98513.0	Branch	3.5	4.0	1.0	1.75	1.75	36.805	Thurston	yes	4.5	5.0	Human/Civil rights	59.9148223257639
273	821	35	other	Not Engaged	6	98102.0	Branch	2.0	2.75	2.0	1.75	1.5	1.578	W WA Metro	yes	4.16666666666667	4.0	Health (i.e. cancer research)	16.8049086756294
274	824	53	female	Engaged	3	98563.0	Branch	4.5	4.0	4.0	4.5	4.25	2.301	W WA Non Metro	yes	4.33333333333333	4.0	Hunger/Poverty	9.12638644880421
275	826	46	female	Highly Engaged	6	98115.0	Branch	4.75	4.5	2.0	3.25	3.5	18.825	W WA Metro	no	5.33333333333333	5.75	Health (i.e. cancer research)	37.7527199282467
276	828	28	female	Engaged	3	98503.0	Branch	4.5	4.25	3.0	3.0	3.5	1.09	Thurston	yes	4.83333333333333	5.25	Animal rights	23.2203768696654
277	829	67	female	Not Engaged	4	99371.0	Loan	4.0	4.75	4.75	4.75	4.0	0.592	E WA Non Metro	yes	3.5	4.25	Health (i.e. cancer research)	9.12638644880421
278	830	35	female	Engaged	4	99353.0	Branch	3.25	3.25	3.5	2.25	2.25	8.515	E WA Non Metro	yes	2.66666666666667	4.5	Human/Civil rights	40.2138488921721
279	831	30	male	Not Engaged	2	98387.0	Loan	4.5	4.25	3.5	3.25	4.0	1.907	W WA Metro	no	5.0	4.0	Education	0.0
280	834	47	male	Not Engaged	7	98177.0	Branch	4.5	4.75	2.0	3.25	2.75	9.83	W WA Metro	yes	5.5	5.25	Homelessness	0.0
281	836	28	male	Not Engaged	3	98387.0	Loan	1.25	1.5	3.0	3.25	2.0	0.575	W WA Metro	yes	4.5	4.5	Environment	25.6296433357925
282	837	68	female	Engaged	8	98513.0	Branch	4.5	4.5	3.0	3.0	2.75	42.447	Thurston	yes	3.83333333333333	5.5	Environment	16.335998477745
283	839	26	female	Highly Engaged	4	98445.0	Branch	4.75	4.0	3.0	2.5	3.5	7.274	W WA Metro	yes	3.16666666666667	4.0	Education	59.9746714240049
284	840	64	female	Not Engaged	6	98512.0	Branch	4.5	3.5	4.25	3.25	2.75	0.959	Thurston	yes	5.66666666666667	5.25	Environment	41.0110547286519
285	842	26	female	Engaged	5	98103.0	Branch	4.75	3.75	0.5	0.5	1.25	3.386	W WA Metro	no	5.0	4.25	Homelessness	37.5647203323858
286	843	50	other	Engaged	4	98512.0	Branch	4.0	4.0	2.25	2.0	0.75	6.685	Thurston	yes	4.0	4.0	Health (i.e. cancer research)	13.5501996278156
287	844	64	female	Not Engaged	3	98585.0	Loan	4.5	4.25	4.0	4.0	4.5	5.877	W WA Non Metro	no	3.16666666666667	4.25	Domestic abuse	4.72546496765254
288	849	57	other	Highly Engaged	5	98335.0	Branch	5.0	4.25	3.25	2.0	2.5	13.255	W WA Metro	yes	5.83333333333333	6.0	Human/Civil rights	40.2736979904131
289	850	56	female	Engaged	3	98225.0	Branch	5.0	4.75	2.25	2.5	2.75	7.573	W WA Non Metro	no	5.16666666666667	5.0	Domestic abuse	70.59197529298
290	852	55	female	Highly Engaged	8		Branch	3.75	3.25	1.75	2.75	3.0	18.11	Thurston	yes	6.0	6.0	Environment	37.5647203323858
291	853	60	female	Highly Engaged	3	98502.0	Branch	4.5	3.75	3.5	1.75	1.75	20.178	Thurston	yes	5.16666666666667	5.0	Environment	23.0287515212132
292	854	54	male	Engaged	4	99163.0	Branch	3.75	3.0	2.25	3.0	2.25	26.915	E WA Non Metro	no	3.16666666666667	3.25	Human/Civil rights	4.40092148115167
293	855	54	female	Engaged	3	98466.0	Branch	5.0	4.5	5.0	4.0	2.0	7.707	W WA Metro	no	5.0	4.75	Health (i.e. cancer research)	24.0145207045702
294	856	65	female	Engaged	6	98516.0	Branch	3.0	4.25	2.25	1.5	1.5	14.367	Thurston	yes	5.33333333333333	4.75	Environment	34.5026147411626
295	857	36	other	Not Engaged	4	98093.0	Branch	4.5	4.25	3.5	4.75	4.0	14.077	W WA Metro	yes	4.16666666666667	5.25	Human/Civil rights	4.72546496765254
296	858	42	male	Not Engaged	4	98501.0	Branch	2.75	3.0	2.5	3.75	3.25	2.099	Thurston	yes	4.16666666666667	5.0	Homelessness	52.4367762282332
297	859	46	female	Highly Engaged	6	98106.0	Branch	3.25	2.75	2.5	2.25	2.0	19.258	W WA Metro	yes	5.33333333333333	4.0	Education	22.516142826639
298	862	36	female	Highly Engaged	3	98502.0	Branch	3.25	2.75	2.0	3.0	2.5	13.847	Thurston	no	4.0	4.5	Health (i.e. cancer research)	4.40092148115167
299	865	36	male	Engaged	4	98374.0	Other	3.25	3.0	1.25	1.25	1.0	0.841	W WA Metro	no	4.16666666666667	5.25	Health (i.e. cancer research)	0.0
300	866	60	female	Highly Engaged	4	98501.0	Branch	3.5	3.75	2.25	1.25	1.5	22.638	Thurston	yes	4.83333333333333	4.75	Environment	53.7472028258297
301	867	56	female	Engaged	3	99102.0	Branch	4.5	4.0	4.75	3.0	3.5	31.995	E WA Non Metro	no	4.33333333333333	4.25	Human/Civil rights	25.6296433357925
302	868	52	male	Engaged	4	98501.0	Branch	4.0	3.75	3.5	2.75	3.5	10.718	Thurston	yes	5.0	4.0	Hunger/Poverty	0.0
303	870	41	female	Not Engaged	8	98144.0	Branch	5.0	4.5	4.0	3.25	4.0	6.679	W WA Metro	no	5.0	5.0	Human/Civil rights	10.6247643267355
304	872	71	male	Not Engaged	3	98405.0	Branch	3.5	4.75	3.75	4.0	3.5	38.016	W WA Metro	no	4.0	5.25	Environment	18.2434374553197
305	873	25	female	Not Engaged	3	98030.0	Loan	2.75	3.25	2.75	2.5	3.0	1.718	W WA Metro	no	4.33333333333333	4.75	Hunger/Poverty	9.12638644880421
306	874	59	female	Not Engaged	6		Branch	3.5	3.75	2.0	2.0	0.25	8.277	W WA Non Metro	yes	4.5	4.25	Education	21.0614634453976
307	879	85	male	Highly Engaged	2	98501.0	Branch	3.5	5.0	3.75	4.5	4.25	27.044	Thurston	no	4.16666666666667	3.75	Law enforcement	9.12638644880421
308	881	73	female	Engaged	4	98110.0	Branch	4.5	4.25	3.0	3.25	3.75	22.134	W WA Non Metro	yes	5.83333333333333	5.0	Environment	9.12638644880421
309	883	33	female	Engaged	4	99216.0	Branch	2.75	3.0	3.25	3.0	2.5	6.079	E WA Metro	yes	4.0	4.0	Health (i.e. cancer research)	14.8376205998138
310	885	20	male	Engaged	3	98576.0	Branch	2.5	3.25	3.0	2.75	1.75	1.482	Thurston	no	2.5	1.5	Education	4.72546496765254
311	886	53	male	Highly Engaged	3	98584.0	Branch	4.25	4.25	3.25	4.0	4.5	24.556	W WA Non Metro	yes	3.33333333333333	4.75	Law enforcement	4.72546496765254
312	887	72	male	Not Engaged	3	98391.0	Branch	3.5	4.0	4.0	3.25	4.5	40.205	W WA Metro	yes	2.33333333333333	4.0	Human/Civil rights	94.2887658489904
313	888	37	male	Not Engaged	4	98201.0	Branch	3.5	4.75	4.25	4.0	4.25	12.762	W WA Metro	yes	3.0	5.75	Specify	73.1198930925906
314	889	25	female	Highly Engaged	3	98502.0	Branch	3.0	3.0	3.0	1.5	1.75	3.499	Thurston	no	4.5	4.0	Education	9.12638644880421
315	890	30	male	Engaged	2	99163.0	Branch	3.5	3.25	2.75	1.75	0.0	8.899	E WA Non Metro	no	3.83333333333333	3.75	Animal rights	15.6017037410812
316	891	33	female	Engaged	4	99158.0	Branch	3.5	3.25	4.25	4.25	3.25	4.953	E WA Non Metro	yes	2.33333333333333	5.0	Hunger/Poverty	18.0553722472463
317	893	72	male	Not Engaged	4	98584.0	Loan	4.0	4.25	3.75	4.0	3.5	3.326	W WA Non Metro	yes	5.33333333333333	5.0	Human/Civil rights	16.335998477745
318	903	70	male	Highly Engaged	6	98498.0	Branch	4.0	4.5	3.25	3.0	4.0	36.526	W WA Metro	yes	5.0	5.25	Environment	14.8376205998138
319	904	65	female	Engaged	3	98221.0	Branch	3.0	3.75	4.0	3.25	3.25	39.551	W WA Non Metro	yes	5.33333333333333	5.0	Environment	50.4694881524176
320	905	51	female	Engaged	5	98290.0	Branch	3.0	3.25	3.5	3.25	3.0	32.4	W WA Metro	no	4.16666666666667	5.0	Health (i.e. cancer research)	56.0596322343987
321	907	40	female	Not Engaged	3	98507.0	Loan	5.0	4.75	3.5	3.75	3.75	0.868	Thurston	no	4.66666666666667	4.75	Environment	26.3713329180041
322	908	70	female	Highly Engaged	3	98503.0	Branch	4.0	3.75	4.0	3.0	3.75	23.266	Thurston	yes	4.33333333333333	5.25	Hunger/Poverty	10.6247643267355
323	910	55	male	Highly Engaged	4	99113.0	Branch	3.0	2.75	3.5	3.5	4.25	7.384	E WA Non Metro	yes	2.16666666666667	5.25	Human/Civil rights	28.6801365739818
324	911	55	female	Highly Engaged	4	98662.0	Branch	5.0	4.75	2.0	2.25	4.5	19.4	W WA Metro	yes	5.16666666666667	4.75	Hunger/Poverty	28.6801365739818
325	914	66	female	Not Engaged	6	98502.0	Branch	4.0	3.5	3.0	1.25	3.0	0.156	Thurston	yes	5.0	6.0	Homelessness	37.5647203323858
326	915	76	female	Highly Engaged	6	98632.0	Branch	4.0	4.5	1.5	2.5	4.0	20.386	W WA Non Metro	yes	5.0	5.0	Environment	55.1218840802625
327	916	52	female	Not Engaged	3	99350.0	Loan	4.25	3.5	3.5	3.5	3.75	6.932	E WA Non Metro	no	3.33333333333333	4.25	Health (i.e. cancer research)	4.40092148115167
328	917	46	female	Highly Engaged	6	99022.0	Branch	4.25	3.75	2.75	3.0	2.25	30.46	E WA Metro	yes	4.83333333333333	4.75	Education	28.7399856722228
329	919	24	female	Not Engaged	4	98105.0	Branch	3.75	4.0	2.25	1.5	1.25	6.301	W WA Metro	yes	5.5	4.75	Human/Civil rights	9.12638644880421
330	921	50	male	Engaged	3	98198.0	Branch	4.5	3.75	1.5	2.25	3.25	10.899	W WA Metro	no	4.66666666666667	4.5	Human/Civil rights	17.9511211089673
331	923	65	male	Highly Engaged	4	98942.0	Branch	4.0	4.25	3.25	3.25	3.25	36.981	E WA Non Metro	yes	5.66666666666667	4.5	Environment	9.12638644880421
332	924	73	male	Highly Engaged	5	98070.0	Branch	2.5	3.5	1.75	2.5	1.0	32.479	W WA Metro	yes	4.66666666666667	5.0	Health (i.e. cancer research)	59.9710456714134
